#label	#1ID	#2ID	#english_sentence	#french_sentence
0	763	764	On 22 October 1963 , the prototype British BAC One-Eleven , which had a similar layout , crashed with the loss of all crew while testing its stalling properties .	Puis , le 22 octobre 1963 , le prototype britannique BAC One-Eleven , qui avait une disposition similaire , s' est écrasé avec la perte de tout l' équipage ( en ) , lors d' un test des propriétés de décrochage de l' avion .
0	764	765	In 1886 , the agronomist William Farrer , established the research farm ' Lambrigg ' on the banks of the Murrumbidgee south of present-day Tuggeranong .	En 1886 , l' agronome William Farrer , installe sa ferme de recherche Lambrigg sur les rives du sud de Murrumbidgee au niveau de Tuggeranong aujourd' hui .
0	765	766	A couple of weeks earlier , the Pensacola , Florida area had a storm in the Gulf of Mexico that produced winds of 80 mph ( 130 km / h ) over land .	Plusieurs semaines auparavant , la ville de Pensacola ( Floride ) a connu une tempête dans le Golfe du Mexique , produisant des vents d' une vitesse de 130km / h sur la côte .
0	766	767	After the Japanese secured Singkawang on 29 December , the rest of the British and Dutch troops retreated further into the jungle , moving south to Sampit and Pangkalanbun , where a Dutch airfield was located at Kotawaringin .	Après la sécurisation de Singkawang par les Japonais , le 29 décembre , le reste des troupes britanniques et néerlandaises se retirent vers le sud plus profondément dans la jungle , pour essayer d' atteindre Sampit et Pangkalanbun , où est situé un terrain d' aviation néerlandais .
0	767	768	During the campaign , the player controls a clone trooper called X2 , who was created from the DNA of a Jedi Master .	Pendant la campagne , le joueur contrôle un clone nommé X2 , qui a été créé à partir de l' ADN d' un maître jedi .
0	768	769	Tesguino is a corn beer made by the Tarahumara people of the Sierra Madre Occidental in Mexico .	Le tesgüino ou tesguino est une bière traditionnelle de maïs brassée par les Tarahumaras , un peuple indigène de la Sierra Madre occidentale au Mexique .
0	769	770	This negative view is supported to some extent by her repeated interpolation of flute / voice cadenzas , sometimes twice during the same aria , that often have no relation to the original piece .	Cette vision négative est appuyée dans une certaine mesure par son interpolation répétée des cadences flûte / voix , parfois deux fois au cours de la même aria , qui souvent n' ont aucun rapport avec la pièce originale .
0	770	771	He received the degree of licentiat from Stockholm University in 1949 , before taking a break from his studies to work at the Swedish Board of Computer Machinery ( Matematikmaskinnämnden ) , working on ( among other things ) the early computer BESK , Sweden 's first .	Il a reçu le diplôme de licentiat de l' université de Stockholm , en 1949 , avant de prendre une pause de ses études pour travailler au Matematikmaskinnämnden ( en ) , le Conseil suédois de l' équipement informatique , où il travaille ( entre autres choses ) aux débuts de l' ordinateur BESK ( en ) , le premier en Suède .
0	771	772	The politicani , though not liberal , were much more moderate and favoured a conciliatory approach to dealing with the problems new ideologies and the incipient Industrial Revolution were creating in the early nineteenth century .	Les politicani , bien que non libéraux , étaient bien plus modérés et favorisaient une approche conciliatoire dans le traitement des problèmes liés aux nouvelles idéologies apparues avec la révolution industrielle , au début du XIXe siècle .
0	772	773	For instance , the proposed boundaries may not accurately reflect a community 's historical , political or economic relationship with its surrounding region ; the community would thus advise the boundary commission that it wished to be included in a different electoral district .	Par exemple , les limites proposées peuvent ne pas refléter fidèlement la relation historique , politique ou économique d' une communauté avec la région environnante ; la communauté pourrait donc aviser la commission de délimitation qu' elle désire être incluse dans une circonscription différente .
0	773	774	Persons with ONJ may have either necrotic bone or bone marrow that has been slowly strangulated or nutrient-starved .	Les personnes ayant une ostéonécrose de la mâchoire peuvent présenter une nécrose de l' os ou de la moelle osseuse qui a été lentement asphyxiée ou privée de nutriments .
0	774	775	As Gil-Robles noted in 2004 , minorities are generally represented on local and regional authorities , and participate actively in public affairs .	Comme l' a noté Gil-Robles en 2004 , les minorités sont généralement représentées dans les autorités locales et régionales , et participent activement aux affaires publiques .
0	775	776	Wallace moved aside only after being confronted by Deputy Attorney General Nicholas Katzenbach and the Alabama U.S. National Guard , which had just been federalized by order of the president .	Wallace ne consentit à partir qu' à la suite de l' intervention du procureur général adjoint Nicolas Katzenbach et de la garde nationale de l' Alabama , qui venait d' être fédéralisée sur ordre du président .
0	776	777	In 2005 , after the tsunami which affected the countries bordering the Indian Ocean , the Paris Club decided to temporarily suspend some of repayments of affected countries .	De même en 2005 , après le tsunami qui affecta les pays riverains de l' océan Indien , le club de Paris décida de suspendre temporairement quelques-uns des remboursements des pays affectés .
0	777	778	Between June 1 and September 15 , each angler must hold one of the three types of licenses are salmon : catch and release , a day or year .	Entre le 1er juin et le 15 septembre , chaque pêcheur doit détenir un des trois types de permis de pêche au saumon soient : remise à l' eau , un jour ou annuel .
0	778	779	The site is bounded to the west by the wall of the old Priory and on the other sides by a fence .	Le site est délimité à l' ouest par le mur de l' ancien prieuré et de l' autre côté par une clôture .
0	779	780	He had no formal musical training but was singing in a choir by six and at 11 or 12 he had memorized almost all of the songs he had heard and became curious about who wrote them .	Il ne suit pas une formation musicale traditionnelle mais il chante dans un chœur dès ses six ans et vers onze ou douze ans , il a mémorisé presque toutes les chansons qu' il a entendues et sa curiosité le pousse à découvrir ceux qui les ont écrites .
0	780	781	At the end of the day , Lacalle resigned his command , officially for health reasons , but probably because of his resentment over being passed over by Jurado .	À la fin de cette journée , Lacalle démissionna de son poste de commandement , officiellement pour raisons de santé , plus probablement parce qu' il n' appréciait pas d' avoir été dépassé par Jurado .
0	781	782	Before the instruments could be activated , a power failure resulted in the termination of the mission after three days .	Cependant , avant même que les instruments ne puissent être activés , une panne de courant met fin à la mission au bout de trois jours .
0	782	783	For instance , the Italian word cappuccino is often translated into English as latte , which in Italian means " milk . "	Par exemple , le mot italien cappucino est souvent traduit latte en anglais , qui signifie pourtant " lait " en italien .
0	783	784	The conidia are mainly waterborne for short distances , while ascospores are carried by wind to more remote places ( the distances being limited by their susceptibility to ultraviolet light ) .	Les conidies sont principalement transportées par l' eau sur de courtes distances , tandis que les ascospores sont transportées par le vent vers des lieux plus éloignés ( les distances étant limitée par leur sensibilité à la lumière ultraviolette ) .
0	784	785	The academy in Zagreb remained until 1874 , despite numerous organizational changes , the focal institution of higher education in Croatia , educating most of the members of the Croatian intelligentsia .	Malgré de multiples changements administratifs , l' académie de Zagreb demeura jusqu' en 1874 le principal établissement d' enseignement supérieur de Croatie , et forma la plupart des membres de l' intelligentsia du pays .
0	785	786	In 1956 Bernier was appointed music director of the Montreal Festivals , a post he remained in until 1960 when he became general director of the Orchestre Symphonique de Québec .	En 1956 , Bernier est devenu directeur musical des Festivals de Montréal , poste qu' il a occupé jusqu' en 1960 où il a été nommé directeur général de l' Orchestre Symphonique de Québec .
0	786	787	Intense energy , elation , mood swings , emotional dependence , separation anxiety , possessiveness , physical reactions including a pounding heart and shortness of breath , and craving , Fisher reports , are all central to this feeling .	Forte énergie , exaltation , changements d' humeur , dépendance émotionnelle , anxiété de la séparation , possessivité , réactions physiques incluant le cœur qui bat la chamade et le souffle coupé , et les envies , Fisher déclare , sont tous des éléments centraux à ce sentiment .
0	787	788	Outside politics he worked as a journalist in Arbeider-Avisen from 1937 to 1940 , and was editor-in-chief of Hardanger Folkeblad from 1940 to 1941 .	En dehors de la politique , il a travaillé comme journaliste à Arbeider-Avisen de 1937 à 1940 et il a été rédacteur en chef de " Hardanger Folkeblad " de 1940 à 1941 .
0	788	789	Under government leadership , provincial power companies invested heavily in the power sector to stimulate economic development .	Sous la gouverne de l' État , les sociétés électriques provinciales investissent massivement dans le secteur électrique afin de stimuler le développement économique .
0	789	790	Calley would eventually serve three and one-half years under house arrest at Fort Benning including three months in a disciplinary barracks in Fort Leavenworth , Kansas .	Calley finit par servir trois ans et demi en résidence surveillée à Fort Benning , dont trois mois dans une caserne disciplinaire à Fort Leavenworth au Kansas .
0	790	791	During the visit , new agreements were signed between Italy and Azerbaijan in connection with cooperation in the field of customs , information , telecommunications , sports , culture , municipality , justice .	Au cours de la visite , de nouveaux accords ont été signés entre l' Italie et l' Azerbaïdjan en matière de coopération dans le domaine des douanes , de l' information , des télécommunications , des sports , de la culture , de la municipalité et de la justice .
0	791	792	781 ( Hōki 12 , 4th month ) : The emperor abdicated in favor of his son , who would later come to be known as Emperor Kanmu .	781 ( Hōki 12 , 4e mois ) : L' empereur abdique en faveur de son fils , le futur empereur Kammu .
0	792	793	Also nominated were Carol Lawrence as Best Actress in a Supporting Role in a Musical , Max Goberman as Best Musical Director and Conductor , and Irene Sharaff for Best Costume Design .	Carol Lawrence , pour le prix de la meilleure actrice dans le rôle principal d' une comédie musicale , Max Goberman pour celui du meilleur directeur musical et Irene Sharaff pour les meilleurs costumes sont également nommés .
0	793	794	In the context of distributed protocols , reliability properties specify the guarantees that the protocol provides with respect to the delivery of messages to the intended recipient ( s ) .	Dans le cadre de protocoles distribués , les propriétés de la fiabilité spécifient les garanties que le protocole prévoit à l' égard de la diffusion de messages au ( x ) destinataire ( s ) .
0	794	795	Other items furnished the homes and offices of other US military officers including Brigadier General Henning Linden and General Edgar E. Hume .	D' autres objets servent à meubler les domiciles et bureaux d' autres officiers américains , comme le général de brigade Henning Linden et le général Edgar E. Hume .
0	795	796	The 1st Battalion , 23rd Infantry , about 1,100 men strong when the attack began , was now down to a strength of approximately 600 men .	Le 1er bataillon , 23e d' infanterie , fort d' environ 1100 hommes quand la bataille commence est à ce moment réduit à une force d' environ 600 hommes .
0	796	797	The shooting , which takes place during the summer in Angouleme , followed a few weeks later , still in the same region , that of Camping Paradise 2 , the sequel to the fiction of TF1 .	Le tournage , qui a lieu durant l' été à Angoulême , est suivi quelques semaines plus tard , toujours dans la même région , par celui de Camping Paradis 2 , la suite de la fiction de TF1 .
0	797	798	The DRFLA was undermined by its links with the Iraqi government after it emerged that Iraq had sponsored the training and equipping of the hostage-takers .	Le FDRLA est ébranlé par ses liens avec le gouvernement irakien après qu' il est révélé que le pays avait sponsorisé l' entraînement et l' équipement des preneurs d' otages .
0	798	799	He read French , Italian , German and Spanish , was interested in antiquities , and became versed in heraldic and genealogical lore .	Il lit le français , l' italien , l' allemand et l' espagnol , s' intéresse aux antiquités classiques et britanniques et devient très versé en héraldique et en traditions généalogiques .
0	799	800	After failing to convince her to eat the aphrodisiac mushroom , they return home , where he apologises .	Après qu' il eut essayé de l' embrasser et échoué à lui faire manger un champignon aphrodisiaque , ils rentrent à la maison où il s' excuse .
0	800	801	The BA model was proposed by assuming that in the World Wide Web , new pages link preferentially to hubs , i.e. very well known sites such as Google , rather than to pages that hardly anyone knows .	Le modèle de BA a été proposé en supposant que dans le World Wide Web , les nouvelles pages se liaient préférentiellement à de tels nœuds concentrateurs , c' est-à-dire des sites très bien connu tels que Google , plutôt que vers les pages que presque personne ne connaît .
0	801	802	On June 30 , 2010 , the company announced that it had acquired Atlas Railroad Construction , a construction and maintenance company operating in the Northeast and Midwest United States , for US $ 24 million .	Le 30 juin 2010 , la compagnie annonça qu' elle venait d' acquérir Atlas Railroad Construction , une compagnie de construction et de maintenance en exploitation dans le nord-est et le Midwest des États-Unis pour la somme de 24 millions de dollars .
0	802	803	Wonder Woman describes this world as being a twin world existing alongside Earth with duplicates of everyone but with a different development .	Wonder Woman décrit cet univers comme étant un monde jumeau existant aux côtés de la Terre avec des copies de tout le monde mais ayant eu un développement différent .
0	803	804	Other stage successes included The Amazing Dr. Clitterhouse , Antigone and A Majority of One , winning a Tony Award nomination for his performance as a Japanese diplomat .	Ses autres succès de scène incluent The Amazing Dr . Clitterhouse , Antigone et A Majority of One , qui lui vaut une nomination au Tony Award pour son rôle de diplomate japonais .
0	804	805	The testimony of Horace and Maecenas 's own literary tastes imply that he had profited from the highest education of his time .	Le témoignage d' Horace et les goûts littéraires de Mécène lui-même montrent qu' il avait bénéficié de la meilleure éducation de son temps .
0	805	806	If both functions are non-negative , then the product function fg will also be upper semi-continuous at x0 .	Si de plus les deux fonctions sont à valeurs positives ou nulles , leur produit fg est également semi-continu supérieurement ( resp. inférieurement ) en x0 .
0	806	807	The novel was nominated for several literary prizes in the same year . France , France , Grand Prix du Théâtre de l 'Académie française ( French Academy Theatre Prize ) for his literary output in its entirety .	Cette année-là , le roman fut nommé pour plusieurs prix littéraires . France , grand prix du théâtre de l' Académie française pour l' ensemble de son œuvre .
0	807	808	Particularly highly regarded was the piano trio he formed with the cellist Enrico Mainardi and the violinist Georg Kulenkampff , ( who was replaced by Wolfgang Schneiderhan after Kulenkampff 's death ) .	En particulier le trio qu' il forma avec le violoncelliste Enrico Mainardi et le violoniste Georg Kulenkampff ( qui fut remplacé par Wolfgang Schneiderhan après sa mort ) fut très apprécié .
0	808	809	He made the Bohemian aristocracy rally to his support , strongly referring to the legacy of Saint Adalbert of Prague and Duke Wenceslas .	Il rallie l' aristocratie Bohémienne à sa cause en appuyant fortement sa légitimité sur les figures de saint Adalbert de Prague et du duc Venceslav .
0	809	810	He marked his 500th appearance in the Premier League by scoring in an 8-0 win against Aston Villa on 23 December .	Il célèbre le 500e matchs de Premier League de sa carrière en marquant lors de la victoire 8 à 0 face à Aston Villa , le 23 décembre .
0	810	811	It is in reference to the ancient Indo-European ritual of horse sacrifice : Svein , the King 's brother-in-law , remained behind in the assembly , and offered the Swedes to do sacrifices on their behalf if they would give him the Kingdom .	C' est une référence à l' antique rituel indo-européen du sacrifice du cheval : " Svein , le beau-frère du roi , resta derrière dans l' assemblée et offrit aux Suédois de faire des sacrifices en leur nom si ceux-ci lui donnaient le royaume .
0	811	812	Castles owned by the Clan Armstrong have included amongst many others : Gilnockie Tower , also known as Hollows Tower , a couple of miles north of Canonbie in Dumfriesshire .	Le clan Armstrong possédait plusieurs châteaux , parmi lesquels : Gilnockie Tower , " la tour creuse " , située à quelques kilomètres au nord de Canonbie dans le Dumfriesshire .
0	812	813	This was not the first solo flight by a woman in Germany ; the Frenchwoman Sophie Blanchard had previously made a flight in September 1810 , starting from Frankfurt .	Ce n' est pas le premier vol en solo par une femme en Allemagne , la Française Sophie Blanchard avait déjà fait un vol en septembre 1810 , partant de Francfort .
0	813	814	The cupule differs from that of European Beech in having flattened , slightly leaf-like appendages at the base ( slender , soft spines in European Beech ) .	La cupule se différencie de celle du hêtre européen par un appendice plat , en forme de feuille , situé à la base .
0	814	815	It was built around 3,500 German cadre troops , and 8,500 soldiers of the Croatian Home Guard , the regular army of the NDH .	Elle comprend 3 500 Allemands chargés de l' encadrement de la division et 8 500 soldats de la Garde nationale croate , l' armée régulière de l' Etat indépendant de Croatie .
0	815	816	The Unidroit convention on substantive rules for intermediated securities , also known as the Geneva Securities Convention , was adopted on 9 October 2009 .	La Convention d' Unidroit sur les règles matérielles relatives aux titres intermédiés , également connue sous le nom de Convention de Genève sur les titres ( Geneva Securities Convention ) , a été adoptée le 9 octobre 2009 .
0	816	817	His older brother was Karl Polanyi , the political economist and anthropologist , and his niece was Eva Zeisel , a world-renowned ceramist .	Le frère aîné de Mihály est Károly Polányi , économiste politique et anthropologue , et sa nièce Éva Zeisel , une céramiste mondialement réputée .
0	817	818	At the age of three , she became part of the rigorous regime already imposed on her siblings : the family employed tutors for the children , and Yaltah had her first piano lessons from the wife of the tutor in harmony and counterpoint .	À l' âge de trois ans , elle a connu le régime rigoureux déjà imposé à ses frères et sœurs : la famille employait des tuteurs pour les enfants , et Yaltah a pris ses premières leçons de piano avec l' épouse du tuteur pour l' harmonie et le contrepoint .
0	818	819	This could be done by increasing either the calibre of the weapon and hence the weight of shell , or by lengthening the barrel to increase muzzle velocity .	Cela peut être fait en augmentant le calibre du canon et donc le poids du projectile , ou en allongeant le canon pour augmenter la vitesse initiale de l' obus .
0	819	820	He composed the musical theme heard on the CBS Radio Network broadcast Hear It Now ( 1950-51 ) and its TV successor , See It Now ( 1951-58 ) .	Il a aussi composé le thème musical de l' émission diffusée à la radio de CBS , " Hear It Now " ( 1950-51 ) et sa suite télévisée , " See It Now " ( 1951-58 ) .
0	820	821	However , these units were themselves slowly retired , and it was expected the final units would have been withdrawn from service before the end of 2004 .	Toutefois , ces unités étaient elles-mêmes à la retraite et on s' attendait à ce que les unités finales soient retirées du service avant la fin de 2004 .
0	821	822	Following the 1938 season Oklahoma became the second to attend a bowl game , at the fifth-annual Orange Bowl in Miami , Florida .	Après la saison régulière de 1938 , Oklahoma devient la deuxième équipe à jouer un bowl , à Miami ( Floride ) , lors du cinquième Orange Bowl .
0	822	823	His account of the ball itself is also very informative : " They blow a strong bladder and tie the neck of it as fast as they can , and then put it into the skin of a bull 's cod and sew it fast in . "	Son récit sur la balle elle-même est également très instructif : " Ils gonflent une vessie solide et noue son extrémité le plus rapidement possible , puis ils la mettent dans la peau du pénis d' un taureau et coudent rapidement le tout " .
0	823	824	In addressing the Cabinet shortly after German forces crossed the border , Chamberlain placed blame on both Germany and Austria .	Peu après la traversée de la frontière par l' armée allemande , Chamberlain blâme à la fois l' Allemagne et l' Autriche lors d' une réunion du cabinet .
0	824	825	The 10th U.S. Cavalry was formed at Fort Leavenworth , Kansas in 1866 as an all African-American regiment .	Le 10e régiment de cavalerie des États-Unis ( en ) est formé à Fort Leavenworth au Kansas en 1866 en tant régiment entièrement composé de troupes afro-américaines .
0	825	826	Whilst this name was assigned by early British surveyors , the Sinhalese residents have traditionally referred to the area as Dumbara Kanduvetiya meaning Mist-laden Mountain Range ( Cooray , 1984 ) .	Alors que ce nom a été attribué par les premiers arpenteurs britanniques , les résidents cingalais ont traditionnellement désigné la région comme étant Dumbara Kanduvetiya , signifiant la chaîne de montagnes Mist-Laden ( Cooray , 1984 ) .
0	826	827	After the Norman conquest of 1066-71 , the top level of English society was replaced by people who spoke Old Norman ( a dialect of Old French ) .	Après la conquête normande de 1066-71 , le niveau supérieur de la société anglaise a été remplacé par des gens qui parlaient l' ancien normand ( une langue romane étroitement liée à l' ancien français ) .
0	827	828	He also earned a Master of Divinity from St. John 's Provincial Seminary in Plymouth , as well as Master 's degrees in religious studies and systemic theology from the University of Detroit Mercy .	Il a également obtenu une maîtrise en théologie du séminaire provincial de St.John' s à Plymouth , ainsi que des masters en études religieuses et en théologie systémique de l' Université de Detroit .
0	828	829	The temperature at maximum is reasonably well known at 6,900K and appears to decrease during the fades as the photosphere is obscured by condensing dust .	La température au maximum est raisonnablement bien connue à 6900 K et décroît lors des affaiblissements lorsque la photosphère est obscurcie par la poussière qui condense .
0	829	830	On July 9 , 1863 , he surrendered the post and its garrison to the Federal Army of the Gulf and its commander , Maj. Gen. Nathaniel P. Banks .	Le 19 juillet 1863 , il se rendit , avec sa garnison , à l' armée fédérale du Golfe et à son commandant , le major-général Nathaniel Prentice Banks .
0	830	831	France 's ambassador to Vienna , the Count of Sainte-Aulaire , who had been put in charge of preparing the ground for an Austrian match , felt the possibility was difficult if not completely impossible .	L' ambassadeur de France à Vienne , le comte de Sainte-Aulaire , qui a été spécialement chargé de préparer le terrain pour le mariage autrichien , ne dissimule pas la difficulté de l' affaire , sans la juger cependant tout à fait impossible .
0	831	832	After he hears the news that his sons have been brutally killed in Salamanca , the Count holds a feast in celebration of their deaths , commanding his guests to revel with him .	Après avoir appris la nouvelle de la mort brutale de ses fils à Salamanque , le comte organise un festin pour célébrer leur mort et ordonne à ses invités de s' amuser avec lui .
0	832	833	The island lies north of the western tip of the Alaska Peninsula , and northwest of the mainland city of Cold Bay .	L' île se trouve au nord de l' extrémité ouest de la péninsule de l' Alaska et au nord-ouest de la ville continentale de Cold Bay .
0	833	834	Additionally , she was barred by almost all libraries and archives , ending any opportunity to resume her honest career as a biographer .	De plus , elle s' est vu interdire de frequenter toutes les archives et bibliothèques , ce qui a met fin à toute possibilité de reprendre sa carrière honnête de biographe .
0	834	835	Therapy ? also appeared at European festivals in the summer , including at Knebworth Sonisphere on 31 July when the band performed the Troublegum album in its entirety .	Therapy ? participe aussi à des festivals européens en été , comme le Sonisphere de Knebworth le 31 juillet où le groupe joue l' album Troublegum dans son intégralité .
0	835	836	The most active group from the AG was the Agrupación Guerrillera de Levante y Aragón ( AGLA ) , which was active in the area between the southern part of Teruel , the interior of Castellón and the north of Cuenca .	Le groupe le plus actif était le Agrupación guerrillera de Levante y Aragón ( AGLA ) , qui agissait au sud de Teruel , à l' intérieur du Castellón et au nord de Cuenca .
0	836	837	Nine of these revised BB LMs were built by Ferrari in 1979 , while a further refined series of sixteen were built from 1980 to 1982 .	Neuf de ces BB LM révisées furent construites par Ferrari en 1979 , tandis qu' une série de seize autres furent construite entre 1980 et 1982 .
0	837	838	In the Domesday Book of 1086 , Ringwood ( Rincvede ) had been appropriated by the Crown and all but six hides taken into the New Forest .	Dans le " Domesday Book " de 1086 , Ringwood ( " Rincvede " ) est accaparé par la Couronne et tout sauf six hides est pris dans le New Forest .
0	838	839	Haussler studied art briefly at the Academy of Art in San Francisco in 1971 and then psychotherapy at Immaculate Heart College in Hollywood until 1973 , when he transferred to Connecticut College , finishing in 1975 with a major in mathematics and minor in physics .	Haussler a brièvement étudié l' art à l' Academy of Art University à San Francisco en 1971 , puis la psychothérapie au Immaculate Heart College ( en ) à Hollywood jusqu' en 1973 , puis il est passé au Connecticut College ( en ) , terminant en 1975 avec spécialisation en mathématiques et en physique .
0	839	840	Her model showed how the Lense-Thirring effect could account for the observed high energies and luminosities of quasars and active galactic nuclei ; the collimated jets about their polar axis ; and the asymmetrical jets ( relative to the orbital plane ) .	Son modèle montre comment l' effet Lense-Thirring peut expliquer en partie la grande énergie et luminosité émises par les quasars et les galaxies actives , les jets bipolaires et les jets asymétriques ( cf. # Observations ) , .
0	840	841	Overlooking the city of fifty meters , le Rocher ( the Rock ) bears a fortress of Carolingian origin belonging to the barons of Meyrueis , the youngest branch of the Anduze family .	Dominant la cité d' une cinquantaine de mètres , le Rocher porte la forteresse d' origine carolingienne des barons de Meyrueis , de la branche cadette de cette maison d' Anduze .
0	841	842	The difficulties of the Christians in the siege and the urgency of battle with Granada and Morocco were known throughout the kingdom .	Les moments critiques que vivaient les chrétiens dans ce siège et la proximité du combat avec les gens de Grenade et du Maroc étaient connus dans tout le royaume .
0	842	843	The Rolls-Royce 30 hp was one of four cars to be produced as a result of an agreement of 23 December 1904 between Charles Rolls and Henry Royce .	La Rolls-Royce 30 HP est l' un des quatre véhicules devant être produits à la suite d' un accord du 23 décembre 1904 entre Charles Rolls et Henry Royce .
0	843	844	With regard to the mechanism of electric conduction , it is strongly believed that nonlinear excitations in the form of solitons play a role .	En ce qui concerne le mécanisme de la conduction électrique , on pense fortement que les excitations non linéaires sous la forme de solitons jouent un rôle .
0	844	845	Freedom House assisted the post-Communist societies in the establishment of independent media , non-governmental think tanks , and the core institutions of electoral politics .	Freedom House a aidé les sociétés post-communistes dans l' établissement de médias indépendants , groupes de réflexion non gouvernementaux , et d' institutions de base pour des élections politiques .
0	845	846	The Serenade No. 5 in D major , K. 204 / 213a was written on August 5 , 1775 by Wolfgang Amadeus Mozart for ceremonies at the University of Salzburg .	La Sérénade no 5 en ré majeur KV 204 / 213a , a été écrite par Wolfgang Amadeus Mozart à Salzbourg , le 5 août 1775 pour les cérémonies de l' Université de Salzbourg .
0	846	847	On the road to Noyon between Sampigny and Pontoise , a raid reached the Oise and gained the woods of Carlepont and Ourscamps by threatening to surround them across the Oise , and the rest of the Lassigny massif that Humbert ( 3rd army ) will occupy bordering Divette .	Sur la route de Noyon entre Sampigny et Pontoise , un raid atteint l' Oise et fait tomber les bois de Carlepont et d' Ourscamps en menaçant à revers et de l' autre côté de l' Oise , le reste du massif de Lassigny qu' Humbert ( 3e armée ) va occuper en bordant la Divette .
0	847	848	In the museum are housed finds from excavations around the prefecture of Lakonia , provided that they are not exposed in collections of the archaeological museum Gythion or Neapolis .	Le musée abrite des objets trouvés lors de fouilles effectuées dans les environs de la préfecture de Laconie , à l' exception de ceux exposés dans les collections des musées archéologiques de Gythion et de Neapolis .
0	848	849	In response , Crispin Cowan proposed LSM : an interface for the Linux kernel that provides sufficient " hooks " ( upcalls ) from within the Linux kernel to a loadable module so as to allow the module to enforce mandatory access controls .	En réponse , Crispin Cowan ( en ) proposa LSM , une interface fournissant suffisamment de crochets ( " hooks " ) dans le noyau Linux pour créer des modules permettant de renforcer le contrôle d' accès obligatoire ( " MAC " pour " mandatory access control " ) .
0	849	850	He decided that they would go no further north , and would head for Cape Fligely in Franz Josef Land .	Il décide de renoncer à poursuivre vers le nord et de faire route vers le cap Fligely , sur la terre François-Joseph .
0	850	851	Thus to get an application to support multiple languages one would design the application to select the relevant language resource file at runtime .	Ainsi , pour obtenir une application qui puisse prendre en charge plusieurs langues , il conviendrait de concevoir l' application qui permettrait de sélectionner le fichier de ressource de la langue correspondante au moment de l' exécution .
0	851	852	Since then there have been between twenty and thirty considerable eruptions , with the mountain sometimes remaining active for periods of six years with little pause .	Depuis lors , il y a eu entre vingt et trente éruptions importantes , avec parfois une activité continue de six ans avec quelques pauses .
0	852	853	The architecture of the main palace mirrors the style and features of the Kyoto Imperial Palace , the style from the 11th-12th century ( late Heian Period ) .	L' architecture du palais principal reflète le style et les caractéristiques du palais impérial de Kyoto , c' est-à-dire le style des XIe et XIIe siècles ( fin de l' époque de Heian ) .
0	853	854	CheY induces tumbling by interacting with the flagellar switch protein FliM , inducing a change from counter-clockwise to clockwise rotation of the flagellum .	CheY , en interagissant avec la protéine commutateur flagellaire , la protéine FliM , induit le changement du sens de rotation des flagelles du sens inverse des aiguilles d' une montre au sens des aiguilles d' une montre et ainsi induit le " tumbling " .
0	854	855	For that , the land at Cleave was allotted to the Ministry of Public Buildings and Works in 1967 , and construction of the satellite interception station began in 1969 .	Pour cela , les terres de Cleave ont été attribuées au Ministère des bâtiments et travaux publics en 1967 et la construction de la station d' interception par satellite a débuté en 1969 .
0	855	856	Egoless programming is a style of computer programming in which personal factors are minimized so that quality may be improved .	La programmation sans ego ( Egoless programming ) est un style de programmation des ordinateurs dans lequel les facteurs personnels sont minimisés , de façon à améliorer la qualité .
0	856	857	Published in 1601 as a tribute to Elizabeth I of England , each madrigal contains a reference to Oriana , a name used to reference the Queen .	Publié en 1601 en forme d' hommage à la reine Élisabeth Ire , chaque madrigal contient une référence à Oriana , nom employé pour désigner la reine .
0	857	858	While in their respective camps the elephants are served ' Ragi mudde ' , a mixture of ragi and horse gram and fodder branches .	Dans leurs camps respectifs , les éléphants reçoivent le " ragi mudde " , un mélange de ragi et de branches de graminée et de fourrage .
0	858	859	The difficulty with the second group of theories is that it is uncertain what the pronunciations of the countries actually were and how far they differed .	La difficulté avec le second groupe de théories est que nous ne connaissons pas de manière certaine quelles furent les prononciations dans les régions et quand et où elles divergèrent .
0	859	860	A particle of negligible mass , that orbits a body of 1 solar mass in this period , has a mean axis for its orbit of 1 astronomical unit by definition .	Par définition , une particule de masse négligeable qui orbite un corps d' une masse solaire avec une période d' une année gaussienne possède un demi-grand axe d' une unité astronomique .
0	860	861	In 1938 , he adapted , produced and conducted The Mikado , starring Martyn Green , Sydney Granville and the American singers Kenny Baker and Jean Colin , but the onset of war prevented further screen adaptations .	En 1938 , il adapte , produit et dirige The Mikado , avec Martyn Green , Sydney Granville ( en ) et les chanteurs américains Kenny Baker et Jean Colin mais le début de la guerre empêche d' autres adaptations à l' écran .
0	861	862	Siemowit IV 's final testimony of complete resignation over the Polish crown was his attendance to the ceremonies of baptism , marriage and coronation of Jadwiga and Jogaila in Kraków .	En témoignage de complet renoncement à la couronne polonaise Siemowit IV participe aux cérémonies de baptême , mariage et couronnement de Jadwiga et Jogaila à Kraków .
0	862	863	Robbo ( Frank Sinatra ) recruits pool hustler Little John ( Dean Martin ) , who demonstrates his billiards skills while singing " A Man Who Loves His Mother , " plus quick-draw artist Will ( Sammy Davis Jr . ) and a few other hoods , but they are still greatly outnumbered .	Robbo recrute le joueur de billard Little John , qui montre ses talents au billard en chantant A Man Who Loves His Mother , le dessinateur rapide Will et quelques autres gangsters , mais ils sont encore bien moins nombreux que l' adversaire .
